No,CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
1336,6/20/2018,13:17.6,2m 15.4s,135.4,39.9621982,-106.2176242,124.3,210,,8252,61.1,65.3,-51,58.2,34.2,55.9,9.2,9.2,-33.6,0,140.2,140.2,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,140.4,140.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1111,364,1684,1121,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.713,FALSE,3.635,3.623,3.629,3.599,3.622,3.605,0.115,FALSE,FALSE,,,,,233,29,16,18,11,908.7,50298.46,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,492,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1337,6/20/2018,13:17.7,2m 15.5s,135.5,39.9621781,-106.2176064,123,210,,8251,60.5,65.3,-51.2,58.2,34,55.9,8.7,9.2,-33.9,-0.3,140.3,140.3,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,140.6,140.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1122,364,1684,1112,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.692,FALSE,3.635,3.623,3.629,3.599,3.622,3.605,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,483.2,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1338,6/20/2018,13:17.8,2m 15.6s,135.6,39.96215815,-106.2175886,121.7,210,,8250,60.2,65.3,-50.8,58.2,34.2,55.9,9,9.2,-34.8,-0.3,140.6,140.6,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,140.8,140.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1125,364,1684,1084,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.692,FALSE,3.635,3.623,3.629,3.599,3.622,3.605,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,474.5,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1339,6/20/2018,13:17.8,2m 15.7s,135.7,39.96213806,-106.2175708,120.4,210,,8248,60.3,65.3,-50.8,58.2,34.5,55.9,8.7,9.2,-34.1,0.2,140.6,140.6,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141,141,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1124,364,1684,1041,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.692,FALSE,3.635,3.623,3.629,3.599,3.622,3.605,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,465.7,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1340,6/20/2018,13:17.9,2m 15.8s,135.8,39.96211788,-106.2175523,119.1,210,,8247,60.9,65.3,-50.3,58.2,34.9,55.9,8.5,9.2,-34.5,1.9,140.3,140.3,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141,141,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1110,364,1684,1067,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.692,FALSE,3.635,3.623,3.629,3.599,3.622,3.605,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,456.8,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1341,6/20/2018,13:18.0,2m 15.9s,135.9,39.96209747,-106.2175338,118.1,210,,8246,61.5,65.3,-50.6,58.2,34.7,55.9,8.7,9.2,-34.5,3.2,140.2,140.2,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.1,141.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1121,364,1684,1089,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,447.8,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1342,6/20/2018,13:18.1,2m 16.0s,136,39.96207699,-106.2175155,116.8,210,,8245,61.8,65.3,-51,58.2,34.5,55.9,8.5,9.2,-34.3,2.9,140.5,140.5,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.2,141.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1146,364,1684,1085,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,438.8,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1343,6/20/2018,13:18.2,2m 16.1s,136.1,39.96206015,-106.2175008,115.5,210,,8243,56.1,65.3,-51.2,58.2,34.5,55.9,8.5,9.2,-34.7,2.1,140.6,140.6,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.3,141.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1171,364,1684,1078,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,431.5,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1344,6/20/2018,13:18.3,2m 16.2s,136.2,39.96204082,-106.2174839,114.2,210,,8242,54.1,65.3,-51,58.2,34.7,55.9,8.5,9.2,-34.8,2.7,140.5,140.5,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.4,141.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1162,364,1684,1054,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,423.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1345,6/20/2018,13:18.4,2m 16.3s,136.3,39.96201899,-106.2174647,112.9,210,,8241,61.7,65.3,-51.2,58.2,34.7,55.9,8.5,9.2,-34.1,4.3,140.2,140.2,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.5,141.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1142,364,1684,1041,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,413.6,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1346,6/20/2018,13:18.5,2m 16.4s,136.4,39.96199698,-106.2174454,111.5,210,,8239,65.7,65.7,-51.2,58.2,34.5,55.9,8.7,9.2,-34.7,5.5,140,140,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.5,141.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1135,364,1684,1059,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.306,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,226,28,14,17,10,881.4,51158.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,404.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1347,6/20/2018,13:18.6,2m 16.5s,136.5,39.96197555,-106.2174268,110.2,210,,8238,65,65.7,-51.7,58.2,34.2,55.9,9,9.2,-34,5.2,140.2,140.2,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.5,141.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1139,364,1684,1072,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.815,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,394.8,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1348,6/20/2018,13:18.7,2m 16.6s,136.6,39.96195405,-106.2174084,108.9,210,,8237,64,65.7,-52.1,58.2,34.2,55.9,8.7,9.2,-32.9,4.5,140.4,140.4,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.6,141.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1138,364,1684,1089,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.815,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,385.6,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1349,6/20/2018,13:18.8,2m 16.7s,136.7,39.96193284,-106.2173904,107.6,210,,8236,63.4,65.7,-52.1,58.2,34.2,55.9,8.7,9.2,-34.1,4.4,140.5,140.5,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-6.9,0,141.7,141.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1139,364,1684,1087,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.815,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,376.6,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1350,6/20/2018,13:18.9,2m 16.8s,136.8,39.96191168,-106.2173723,106.3,210,,8234,62.9,65.7,-52.1,58.2,34.7,55.9,9,9.2,-34,4.6,140.3,140.3,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.8,141.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1135,364,1684,1061,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,20.815,FALSE,3.595,3.568,3.579,3.516,3.544,3.504,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,367.5,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1351,6/20/2018,13:19.0,2m 16.9s,136.9,39.96189042,-106.2173544,105,210,,8233,62.9,65.7,-52.6,58.2,34,55.9,9,9.2,-33.7,5.1,140.4,140.4,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.9,141.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1118,364,1684,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.278,FALSE,3.555,3.543,3.563,3.511,3.569,3.537,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,358.5,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
1352,6/20/2018,13:19.1,2m 17.0s,137,39.9618693,-106.2173369,103.7,210,,8232,62.6,65.7,-52.8,58.2,33.6,55.9,9,9.2,-34,5.3,140.4,140.4,Sport,Auto Fly,,19,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-7,0,141.9,141.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1136,364,1684,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,38,,,,21.278,FALSE,3.555,3.543,3.563,3.511,3.569,3.537,0.115,FALSE,FALSE,,,,,223,28,13,17,10,869.7,51548.65,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,349.6,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
