CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/29/2017,21:00.7,11m 35.6s,695.6,39.96016398,-106.2160814,11.5,200.5,30.2,8140,17.3,36.7,6.5,13.9,-16.1,30.4,0.2,9.8,-22.9,2.4,-68.1,291.9,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1077,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.296,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,533,53,1,19,10,2078.7,24051.04,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,386.4,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:00.8,11m 35.7s,695.7,39.96016684,-106.2160903,11.5,200.5,30.2,8140,18,36.7,7.2,13.9,-16.6,30.4,0.5,9.8,-22.9,2.3,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1079,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.296,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,533,53,1,19,10,2078.7,24051.04,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,384.8,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:00.9,11m 35.9s,695.9,39.96017284,-106.2161086,11.2,200.5,29.9,8139,18.8,36.7,7.4,13.9,-17.9,30.4,0.5,9.8,-22.6,2.1,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1080,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.296,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,533,53,1,19,10,2078.7,24051.04,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,381.6,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.0,11m 36.0s,696,39.96017589,-106.2161182,11.2,200.5,29.5,8139,19.3,36.7,7.8,13.9,-18.3,30.4,0.9,9.8,-22.5,2.3,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1080,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.296,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,533,53,1,19,10,2078.7,24051.04,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,379.9,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.1,11m 36.1s,696.1,39.960179,-106.216128,10.8,200.5,29.5,8139,20,36.7,8.1,13.9,-19,30.4,0.5,9.8,-22.6,2,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1080,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,378.3,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.3,11m 36.3s,696.3,39.96018561,-106.2161486,10.8,200.5,29.2,8139,21.3,36.7,8.5,13.9,-20.1,30.4,0.5,9.8,-23.3,2.1,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1084,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,374.8,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.5,11m 36.4s,696.4,39.96018923,-106.2161595,10.8,200.5,29.2,8139,21.7,36.7,9,13.9,-20.8,30.4,0.2,9.8,-23.4,2.1,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1084,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,372.9,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.6,11m 36.5s,696.5,39.96019297,-106.2161705,10.8,200.5,28.9,8139,22.8,36.7,9.4,13.9,-21.3,30.4,0.2,9.8,-23.5,1.8,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1084,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,371,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.7,11m 36.6s,696.6,39.96019675,-106.2161818,10.8,200.5,28.9,8139,23.2,36.7,9.4,13.9,-21.9,30.4,0,9.8,-23.6,1.9,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1090,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,369.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:01.9,11m 36.7s,696.7,39.96020069,-106.2161936,10.8,200.5,28.5,8139,24,36.7,9.6,13.9,-22.4,30.4,0,9.8,-24.2,2.1,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,367.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.0,11m 36.8s,696.8,39.96020474,-106.2162056,10.8,200.5,28.5,8139,24.7,36.7,10.1,13.9,-23,30.4,0,9.8,-24.4,2,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,365.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.1,11m 36.9s,696.9,39.96020895,-106.2162181,10.8,200.5,28.5,8139,25.6,36.7,10.1,13.9,-23.7,30.4,0,9.8,-24.4,2.2,-68.1,291.9,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,363.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.2,11m 37.0s,697,39.96021322,-106.216231,11.2,200.5,28.2,8139,26.4,36.7,10.5,13.9,-24.2,30.4,0,9.8,-24.4,2.3,-68.1,291.9,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.304,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,522,52,1,19,10,2035.8,24527,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,361.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.3,11m 37.1s,697.1,39.96021749,-106.2162435,11.2,200.5,28.2,8139,26.4,36.7,10.7,13.9,-24.6,30.4,0,9.8,-23.6,1.9,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.197,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,503,51,1,19,10,1961.7,25398.44,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,359.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.5,11m 37.2s,697.2,39.96022178,-106.2162562,11.2,200.5,27.9,8139,26.5,36.7,11.2,13.9,-25.1,30.4,0.2,9.8,-22.6,1.7,-68,292,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.197,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,503,51,1,19,10,1961.7,25398.44,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,357.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.7,11m 37.3s,697.3,39.96022624,-106.2162692,10.8,200.5,27.6,8139,27.2,36.7,11.2,13.9,-25.5,30.4,0.2,9.8,-21.6,1.7,-67.9,292.1,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.197,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,503,51,1,19,10,1961.7,25398.44,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,355.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,21:02.9,11m 37.5s,697.5,39.96023568,-106.2162961,10.8,200.5,27.2,8139,27.8,36.7,12.1,13.9,-26.2,30.4,0.2,9.8,-19.2,0.9,-67.7,292.3,P-GPS,Auto Fly,,16,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-67.3,292.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1684,1092,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,42,5796.866,256,44543,22.197,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,503,51,1,19,10,1961.7,25398.44,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,351.1,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
