date,time,message
2017-08-28,11:04:18.431,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:18.431,upgrade progress 51%
2017-08-28,11:04:18.939,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:18.939,upgrade progress 51%
2017-08-28,11:04:19.439,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:19.440,upgrade progress 51%
2017-08-28,11:04:19.939,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:19.939,upgrade progress 51%
2017-08-28,11:04:20.435,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:20.436,upgrade progress 51%
2017-08-28,11:04:20.937,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:20.937,upgrade progress 51%
2017-08-28,11:04:21.430,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:21.430,upgrade progress 51%
2017-08-28,11:04:21.939,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
2017-08-28,11:04:21.939,upgrade progress 51%
2017-08-28,11:04:22.446,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 21%"
2017-08-28,11:04:22.450,upgrade progress 52%
2017-08-28,11:04:22.940,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 22%"
2017-08-28,11:04:22.941,upgrade progress 52%
2017-08-28,11:04:23.440,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 24%"
2017-08-28,11:04:23.440,upgrade progress 52%
2017-08-28,11:04:23.940,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 25%"
2017-08-28,11:04:23.941,upgrade progress 52%
2017-08-28,11:04:24.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 26%"
2017-08-28,11:04:24.441,upgrade progress 52%
2017-08-28,11:04:24.933,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 27%"
2017-08-28,11:04:24.935,upgrade progress 53%
2017-08-28,11:04:25.434,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:25.434,upgrade progress 53%
2017-08-28,11:04:25.929,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:25.929,upgrade progress 53%
2017-08-28,11:04:26.433,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:26.433,upgrade progress 53%
2017-08-28,11:04:26.946,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:26.946,upgrade progress 53%
2017-08-28,11:04:27.440,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:27.440,upgrade progress 53%
2017-08-28,11:04:27.939,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:27.940,upgrade progress 53%
2017-08-28,11:04:28.439,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:28.439,upgrade progress 53%
2017-08-28,11:04:28.933,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:28.933,upgrade progress 53%
